PC1,PC2,FreeEnergy_kJmol
-1.8811757,0.6840200999999995,4.487882784761743
-1.8811757,0.8345966999999996,4.528691255271695
-1.8811757,0.9851732999999996,4.6250011292524436
-1.8811757,1.1357498999999995,4.7486957175334314
-1.8811757,1.2863264999999995,4.8597921105596695
-1.8811757,1.4369030999999994,4.93492220658896
-1.8811757,1.5874796999999994,4.974673714085582
-1.8811757,1.7380562999999993,4.99163886661554
-1.8811757,1.8886328999999993,4.997631476597298
-1.8811757,2.0392094999999992,4.9994287585731545
-1.8811757,2.189786099999999,4.999888620568942
-1.8811757,2.340362699999999,4.999983192200865
-1.8811757,2.490939299999999,4.999997422440521
-1.8811757,2.641515899999999,5.0
-1.8811757,2.792092499999999,5.0
-1.8811757,2.942669099999999,5.0
-1.8811757,3.093245699999999,5.0
-1.8811757,3.243822299999999,5.0
-1.8811757,3.3943988999999988,5.0
-1.8811757,3.5449754999999987,5.0
-1.8811757,3.6955520999999987,5.0
-1.8811757,3.8461286999999986,5.0
-1.8811757,3.9967052999999986,5.0
-1.8811757,4.1472818999999985,5.0
-1.8811757,4.2978584999999985,5.0
-1.8811757,4.448435099999999,5.0
-1.8811757,4.5990117,5.0
-1.7468875,-2.7792417,5.0
-1.7468875,-2.6286651,4.999997422440521
-1.7468875,-2.4780885,4.999966172822763
-1.7468875,-2.3275119,4.99979490186352
-1.7468875,-2.1769353000000002,4.999041584604863
-1.7468875,-2.0263587000000003,4.996410922289174
-1.7468875,-1.8757821000000001,4.989234424199151
-1.7468875,-1.7252055000000002,4.973893976962081
-1.7468875,-1.5746289000000002,4.947664326415801
-1.7468875,-1.4240523000000003,4.909731345039614
-1.7468875,-1.2734757000000003,4.858001380943244
-1.7468875,-1.1228991000000001,4.7856298532596995
-1.7468875,-0.9723225000000002,4.688095693713943
-1.7468875,-0.8217459000000003,4.578807349738995
-1.7468875,-0.6711693000000003,4.491372037841061
-1.7468875,-0.5205927000000004,4.4558892371509815
-1.7468875,-0.3700161000000004,4.471779995215032
-1.7468875,-0.21943950000000045,4.508872645757838
-1.7468875,-0.0688629000000005,4.536363675757186
-1.7468875,0.08171369999999945,4.5471712627301315
-1.7468875,0.2322902999999994,4.552468461444777
-1.7468875,0.38286689999999934,4.560173738491146
-1.7468875,0.5334434999999993,4.570088239924044
-1.7468875,0.6840200999999995,4.588822437111757
-1.7468875,0.8345966999999996,4.633922727524477
-1.7468875,0.9851732999999996,4.713814961274398
-1.7468875,1.1357498999999995,4.811679227149113
-1.7468875,1.2863264999999995,4.898006131356868
-1.7468875,1.4369030999999994,4.95489233134194
-1.7468875,1.5874796999999994,4.983662127381851
-1.7468875,1.7380562999999993,4.99510508740164
-1.7468875,1.8886328999999993,4.998765467419513
-1.7468875,2.0392094999999992,4.99973709818696
-1.7468875,2.189786099999999,4.999958363265499
-1.7468875,2.340362699999999,4.99999454330654
-1.7468875,2.490939299999999,4.999999163188956
-1.7468875,2.641515899999999,5.0
-1.7468875,2.792092499999999,5.0
-1.7468875,2.942669099999999,5.0
-1.7468875,3.093245699999999,5.0
-1.7468875,3.243822299999999,5.0
-1.7468875,3.3943988999999988,5.0
-1.7468875,3.5449754999999987,5.0
-1.7468875,3.6955520999999987,5.0
-1.7468875,3.8461286999999986,5.0
-1.7468875,3.9967052999999986,5.0
-1.7468875,4.1472818999999985,5.0
-1.7468875,4.2978584999999985,5.0
-1.7468875,4.448435099999999,5.0
-1.7468875,4.5990117,5.0
-1.6125992999999998,-2.7792417,5.0
-1.6125992999999998,-2.6286651,4.9999938167562465
-1.6125992999999998,-2.4780885,4.999939797643274
-1.6125992999999998,-2.3275119,4.9996478535604645
-1.6125992999999998,-2.1769353000000002,4.99841582872563
-1.6125992999999998,-2.0263587000000003,4.994283719579362
-1.6125992999999998,-1.8757821000000001,4.98339998974278
-1.6125992999999998,-1.7252055000000002,4.960882155334108
-1.6125992999999998,-1.5746289000000002,4.923794435396287
-1.6125992999999998,-1.4240523000000003,4.873063388945533
-1.6125992999999998,-1.2734757000000003,4.809233750105985
-1.6125992999999998,-1.1228991000000001,4.7260858907854555
-1.6125992999999998,-0.9723225000000002,4.616758900649273
-1.6125992999999998,-0.8217459000000003,4.493594236266523
-1.6125992999999998,-0.6711693000000003,4.395086990206014
-1.6125992999999998,-0.5205927000000004,4.358662972249179
-1.6125992999999998,-0.3700161000000004,4.383900850602758
-1.6125992999999998,-0.21943950000000045,4.43169697522503
-1.6125992999999998,-0.0688629000000005,4.46435788485947
-1.6125992999999998,0.08171369999999945,4.480754753055371
-1.6125992999999998,0.2322902999999994,4.506223570017201
-1.6125992999999998,0.38286689999999934,4.5549302408908545
-1.6125992999999998,0.5334434999999993,4.615704537948734
-1.6125992999999998,0.6840200999999995,4.6743386021154905
-1.6125992999999998,0.8345966999999996,4.733334861241938
-1.6125992999999998,0.9851732999999996,4.8011313157888384
-1.6125992999999998,1.1357498999999995,4.872920672767146
-1.6125992999999998,1.2863264999999995,4.9330667715778755
-1.6125992999999998,1.4369030999999994,4.971474300125959
-1.6125992999999998,1.5874796999999994,4.9902078280125455
-1.6125992999999998,1.7380562999999993,4.99728304623514
-1.6125992999999998,1.8886328999999993,4.999381654055116
-1.6125992999999998,2.0392094999999992,4.999884152232273
-1.6125992999999998,2.189786099999999,4.999987188513815
-1.6125992999999998,2.340362699999999,4.999998620331832
-1.6125992999999998,2.490939299999999,4.999999788421034
-1.6125992999999998,2.641515899999999,5.0
-1.6125992999999998,2.792092499999999,5.0
-1.6125992999999998,2.942669099999999,5.0
-1.6125992999999998,3.093245699999999,5.0
-1.6125992999999998,3.243822299999999,5.0
-1.6125992999999998,3.3943988999999988,5.0
-1.6125992999999998,3.5449754999999987,5.0
-1.6125992999999998,3.6955520999999987,5.0
-1.6125992999999998,3.8461286999999986,5.0
-1.6125992999999998,3.9967052999999986,5.0
-1.6125992999999998,4.1472818999999985,5.0
-1.6125992999999998,4.2978584999999985,5.0
-1.6125992999999998,4.448435099999999,5.0
-1.6125992999999998,4.5990117,5.0
-1.4783111,-2.7792417,4.999999746758665
-1.4783111,-2.6286651,4.999987604979679
-1.4783111,-2.4780885,4.999902709752224
-1.4783111,-2.3275119,4.999456504974774
-1.4783111,-2.1769353000000002,4.997647527068604
-1.4783111,-2.0263587000000003,4.9918095386951045
-1.4783111,-1.8757821000000001,4.976969023343276
-1.4783111,-1.7252055000000002,4.947243430669881
-1.4783111,-1.5746289000000002,4.899890045038888
-1.4783111,-1.4240523000000003,4.837997461313767
-1.4783111,-1.2734757000000003,4.765560449511557
-1.4783111,-1.1228991000000001,4.678607013224398
-1.4783111,-0.9723225000000002,4.568773285208784
-1.4783111,-0.8217459000000003,4.444119110798789
-1.4783111,-0.6711693000000003,4.340862931544101
-1.4783111,-0.5205927000000004,4.2988414706191085
-1.4783111,-0.3700161000000004,4.320930452540058
-1.4783111,-0.21943950000000045,4.367612444198876
-1.4783111,-0.0688629000000005,4.399651973617627
-1.4783111,0.08171369999999945,4.419619343668607
-1.4783111,0.2322902999999994,4.461340867830439
-1.4783111,0.38286689999999934,4.543251668779467
-1.4783111,0.5334434999999993,4.646795407755517
-1.4783111,0.6840200999999995,4.741445582101917
-1.4783111,0.8345966999999996,4.815406217543679
-1.4783111,0.9851732999999996,4.874661737666349
-1.4783111,1.1357498999999995,4.924148246461577
-1.4783111,1.2863264999999995,4.961396785561726
-1.4783111,1.4369030999999994,4.984032205512573
-1.4783111,1.5874796999999994,4.994703336278241
-1.4783111,1.7380562999999993,4.998588888039688
-1.4783111,1.8886328999999993,4.9996879084134775
-1.4783111,2.0392094999999992,4.99993828519393
-1.4783111,2.189786099999999,4.999990552495734
-1.4783111,2.340362699999999,4.999997150767751
-1.4783111,2.490939299999999,4.999999121526587
-1.4783111,2.641515899999999,4.999999788421034
-1.4783111,2.792092499999999,4.999999958337632
-1.4783111,2.942669099999999,4.999999993610869
-1.4783111,3.093245699999999,5.0
-1.4783111,3.243822299999999,5.0
-1.4783111,3.3943988999999988,5.0
-1.4783111,3.5449754999999987,5.0
-1.4783111,3.6955520999999987,5.0
-1.4783111,3.8461286999999986,5.0
-1.4783111,3.9967052999999986,5.0
-1.4783111,4.1472818999999985,5.0
-1.4783111,4.2978584999999985,5.0
-1.4783111,4.448435099999999,5.0
-1.4783111,4.5990117,5.0
-1.3440229,-2.7792417,4.9999983486590605
-1.3440229,-2.6286651,4.999977693845036
-1.3440229,-2.4780885,4.999855856518991
-1.3440229,-2.3275119,4.9992515816465986
-1.3440229,-2.1769353000000002,4.996898765606296
-1.3440229,-2.0263587000000003,4.989546241743691
-1.3440229,-1.8757821000000001,4.971375283522918
-1.3440229,-1.7252055000000002,4.935887675367114
-1.3440229,-1.5746289000000002,4.880744425203593
-1.3440229,-1.4240523000000003,4.8109621993629
-1.3440229,-1.2734757000000003,4.733783984581034
-1.3440229,-1.1228991000000001,4.648531441053876
-1.3440229,-0.9723225000000002,4.5471956613944355
-1.3440229,-0.8217459000000003,4.43264223387904
-1.3440229,-0.6711693000000003,4.332873628242057
-1.3440229,-0.5205927000000004,4.284184556120699
-1.3440229,-0.3700161000000004,4.294865326330975
-1.3440229,-0.21943950000000045,4.334649883538965
-1.3440229,-0.0688629000000005,4.369273499348407
-1.3440229,0.08171369999999945,4.400221254337391
-1.3440229,0.2322902999999994,4.458393826187226
-1.3440229,0.38286689999999934,4.5604441821464246
-1.3440229,0.5334434999999993,4.685452722499922
-1.3440229,0.6840200999999995,4.797160509923615
-1.3440229,0.8345966999999996,4.876630493197103
-1.3440229,0.9851732999999996,4.927520442563221
-1.3440229,1.1357498999999995,4.960199322904548
-1.3440229,1.2863264999999995,4.980829770660468
-1.3440229,1.4369030999999994,4.992290344379498
-1.3440229,1.5874796999999994,4.997436998509421
-1.3440229,1.7380562999999993,4.9992502790990505
-1.3440229,1.8886328999999993,4.999762803134848
-1.3440229,2.0392094999999992,4.999904184111388
-1.3440229,2.189786099999999,4.999958992107375
-1.3440229,2.340362699999999,4.999983150538496
-1.3440229,2.490939299999999,4.999994536917409
-1.3440229,2.641515899999999,4.999998620331832
-1.3440229,2.792092499999999,4.99999972832723
-1.3440229,2.942669099999999,4.999999958337632
-1.3440229,3.093245699999999,5.0
-1.3440229,3.243822299999999,5.0
-1.3440229,3.3943988999999988,5.0
-1.3440229,3.5449754999999987,5.0
-1.3440229,3.6955520999999987,5.0
-1.3440229,3.8461286999999986,5.0
-1.3440229,3.9967052999999986,5.0
-1.3440229,4.1472818999999985,5.0
-1.3440229,4.2978584999999985,5.0
-1.3440229,4.448435099999999,5.0
-1.3440229,4.5990117,5.0
-1.2097347,-2.7792417,4.999959791757432
-1.2097347,-2.6286651,4.999921195936466
-1.2097347,-2.4780885,4.9997408984661105
-1.2097347,-2.3275119,4.9989812500256114
-1.2097347,-2.1769353000000002,4.996261432378735
-1.2097347,-2.0263587000000003,4.988123954639361
-1.2097347,-1.8757821000000001,4.968466356793622
-1.2097347,-1.7252055000000002,4.930547680065736
-1.2097347,-1.5746289000000002,4.872011605712998
-1.2097347,-1.4240523000000003,4.798327032447492
-1.2097347,-1.2734757000000003,4.718271369395119
-1.2097347,-1.1228991000000001,4.634497577183831
-1.2097347,-0.9723225000000002,4.542165235329131
-1.2097347,-0.8217459000000003,4.44173326838828
-1.2097347,-0.6711693000000003,4.351326070121598
-1.2097347,-0.5205927000000004,4.298746104199099
-1.2097347,-0.3700161000000004,4.296804884737319
-1.2097347,-0.21943950000000045,4.330689125738028
-1.2097347,-0.0688629000000005,4.376680309236212
-1.2097347,0.08171369999999945,4.430983194968734
-1.2097347,0.2322902999999994,4.509812879520421
-1.2097347,0.38286689999999934,4.620432535073574
-1.2097347,0.5334434999999993,4.7436019536640615
-1.2097347,0.6840200999999995,4.848970100827492
-1.2097347,0.8345966999999996,4.920108692397937
-1.2097347,0.9851732999999996,4.960354276112378
-1.2097347,1.1357498999999995,4.981172771559496
-1.2097347,1.2863264999999995,4.991638924204541
-1.2097347,1.4369030999999994,4.996547723782305
-1.2097347,1.5874796999999994,4.998492739864054
-1.2097347,1.7380562999999993,4.999134771474132
-1.2097347,1.8886328999999993,4.999396631766343
-1.2097347,2.0392094999999992,4.999610196264098
-1.2097347,2.189786099999999,4.99979514526021
-1.2097347,2.340362699999999,4.999914642952897
-1.2097347,2.490939299999999,4.999972288624052
-1.2097347,2.641515899999999,4.999992993466906
-1.2097347,2.792092499999999,4.999998620331832
-1.2097347,2.942669099999999,4.999999788421034
-1.2097347,3.093245699999999,5.0
-1.2097347,3.243822299999999,5.0
-1.2097347,3.3943988999999988,5.0
-1.2097347,3.5449754999999987,5.0
-1.2097347,3.6955520999999987,5.0
-1.2097347,3.8461286999999986,5.0
-1.2097347,3.9967052999999986,5.0
-1.2097347,4.1472818999999985,5.0
-1.2097347,4.2978584999999985,5.0
-1.2097347,4.448435099999999,5.0
-1.2097347,4.5990117,5.0
-1.0754465,-2.7792417,4.9997593261552
-1.0754465,-2.6286651,4.999665155647478
-1.0754465,-2.4780885,4.999325914577881
-1.0754465,-2.3275119,4.99827134330252
-1.0754465,-2.1769353000000002,4.99523374349865
-1.0754465,-2.0263587000000003,4.987173472287816
-1.0754465,-1.8757821000000001,4.968573638873238
-1.0754465,-1.7252055000000002,4.932850992983592
-1.0754465,-1.5746289000000002,4.876628820651852
-1.0754465,-1.4240523000000003,4.803264359679833
-1.0754465,-1.2734757000000003,4.720239820695099
-1.0754465,-1.1228991000000001,4.632826218841594
-1.0754465,-0.9723225000000002,4.542476253962809
-1.0754465,-0.8217459000000003,4.452663275507782
-1.0754465,-0.6711693000000003,4.374615990174375
-1.0754465,-0.5205927000000004,4.325293309842978
-1.0754465,-0.3700161000000004,4.317535719259135
-1.0754465,-0.21943950000000045,4.350647223939719
-1.0754465,-0.0688629000000005,4.413122562261523
-1.0754465,0.08171369999999945,4.495560098767328
-1.0754465,0.2322902999999994,4.59530390985827
-1.0754465,0.38286689999999934,4.706535798724448
-1.0754465,0.5334434999999993,4.8132490348229595
-1.0754465,0.6840200999999995,4.8972851550387
-1.0754465,0.8345966999999996,4.9508894659172284
-1.0754465,0.9851732999999996,4.978935336646888
-1.0754465,1.1357498999999995,4.991350082920489
-1.0754465,1.2863264999999995,4.996090008826977
-1.0754465,1.4369030999999994,4.997436335051178
-1.0754465,1.5874796999999994,4.997493156684341
-1.0754465,1.7380562999999993,4.997433829289817
-1.0754465,1.8886328999999993,4.997784411435932
-1.0754465,2.0392094999999992,4.998484820138692
-1.0754465,2.189786099999999,4.999190140496268
-1.0754465,2.340362699999999,4.999662406329863
-1.0754465,2.490939299999999,4.999890399382026
-1.0754465,2.641515899999999,4.999972288624052
-1.0754465,2.792092499999999,4.99999454330654
-1.0754465,2.942669099999999,4.999999163188956
-1.0754465,3.093245699999999,5.0
-1.0754465,3.243822299999999,5.0
-1.0754465,3.3943988999999988,5.0
-1.0754465,3.5449754999999987,5.0
-1.0754465,3.6955520999999987,5.0
-1.0754465,3.8461286999999986,5.0
-1.0754465,3.9967052999999986,5.0
-1.0754465,4.1472818999999985,5.0
-1.0754465,4.2978584999999985,5.0
-1.0754465,4.448435099999999,5.0
-1.0754465,4.5990117,5.0
-0.9411582999999999,-2.7792417,4.99882288443926
-0.9411582999999999,-2.6286651,4.998568212207932
-0.9411582999999999,-2.4780885,4.9977795910178076
-0.9411582999999999,-2.3275119,4.995887930923981
-0.9411582999999999,-2.1769353000000002,4.991940036379193
-0.9411582999999999,-2.0263587000000003,4.984062980840011
-0.9411582999999999,-1.8757821000000001,4.968439012593801
-0.9411582999999999,-1.7252055000000002,4.939244654682468
-0.9411582999999999,-1.5746289000000002,4.891127973021615
-0.9411582999999999,-1.4240523000000003,4.8227423038933575
-0.9411582999999999,-1.2734757000000003,4.737394892047442
-0.9411582999999999,-1.1228991000000001,4.641755600026964
-0.9411582999999999,-0.9723225000000002,4.545553527778543
-0.9411582999999999,-0.8217459000000003,4.460512401702011
-0.9411582999999999,-0.6711693000000003,4.396601446232575
-0.9411582999999999,-0.5205927000000004,4.3607848026460205
-0.9411582999999999,-0.3700161000000004,4.359679259018058
-0.9411582999999999,-0.21943950000000045,4.398160225751623
-0.9411582999999999,-0.0688629000000005,4.473532634831156
-0.9411582999999999,0.08171369999999945,4.5744227116699125
-0.9411582999999999,0.2322902999999994,4.685272945634166
-0.9411582999999999,0.38286689999999934,4.790333130756152
-0.9411582999999999,0.5334434999999993,4.87649354878566
-0.9411582999999999,0.6840200999999995,4.936736168754448
-0.9411582999999999,0.8345966999999996,4.972015611859378
-0.9411582999999999,0.9851732999999996,4.9890192103909285
-0.9411582999999999,1.1357498999999995,4.995358150711608
-0.9411582999999999,1.2863264999999995,4.996391823596232
-0.9411582999999999,1.4369030999999994,4.995020875160829
-0.9411582999999999,1.5874796999999994,4.9931370014317755
-0.9411582999999999,1.7380562999999993,4.992299202654397
-0.9411582999999999,1.8886328999999993,4.993215864644038
-0.9411582999999999,2.0392094999999992,4.995339144973909
-0.9411582999999999,2.189786099999999,4.9975055014327125
-0.9411582999999999,2.340362699999999,4.998960138289156
-0.9411582999999999,2.490939299999999,4.999662406329863
-0.9411582999999999,2.641515899999999,4.999914642952897
-0.9411582999999999,2.792092499999999,4.999983192200865
-0.9411582999999999,2.942669099999999,4.999997422440521
-0.9411582999999999,3.093245699999999,5.0
-0.9411582999999999,3.243822299999999,5.0
-0.9411582999999999,3.3943988999999988,5.0
-0.9411582999999999,3.5449754999999987,5.0
-0.9411582999999999,3.6955520999999987,5.0
-0.9411582999999999,3.8461286999999986,5.0
-0.9411582999999999,3.9967052999999986,5.0
-0.9411582999999999,4.1472818999999985,5.0
-0.9411582999999999,4.2978584999999985,5.0
-0.9411582999999999,4.448435099999999,5.0
-0.9411582999999999,4.5990117,5.0
-0.8068701,-2.7792417,4.995445728354129
-0.8068701,-2.6286651,4.994833462548175
-0.8068701,-2.4780885,4.993062911520832
-0.8068701,-2.3275119,4.98928460745595
-0.8068701,-2.1769353000000002,4.982962661430519
-0.8068701,-2.0263587000000003,4.974112984028437
-0.8068701,-1.8757821000000001,4.961803255127974
-0.8068701,-1.7252055000000002,4.941834789325216
-0.8068701,-1.5746289000000002,4.906616575437643
-0.8068701,-1.4240523000000003,4.848671492971505
-0.8068701,-1.2734757000000003,4.765243317671864
-0.8068701,-1.1228991000000001,4.662698522889688
-0.8068701,-0.9723225000000002,4.558468111060465
-0.8068701,-0.8217459000000003,4.474878347425835
-0.8068701,-0.6711693000000003,4.426044723133453
-0.8068701,-0.5205927000000004,4.4123653497278195
-0.8068701,-0.3700161000000004,4.429652224470359
-0.8068701,-0.21943950000000045,4.477930162550007
-0.8068701,-0.0688629000000005,4.557088483420957
-0.8068701,0.08171369999999945,4.658240069167873
-0.8068701,0.2322902999999994,4.763704437998788
-0.8068701,0.38286689999999934,4.855220928074594
-0.8068701,0.5334434999999993,4.922079660701028
-0.8068701,0.6840200999999995,4.963447123542949
-0.8068701,0.8345966999999996,4.985018314606794
-0.8068701,0.9851732999999996,4.994064683994357
-0.8068701,1.1357498999999995,4.995972575484542
-0.8068701,1.2863264999999995,4.993616397648443
-0.8068701,1.4369030999999994,4.988727542492366
-0.8068701,1.5874796999999994,4.983713673706028
-0.8068701,1.7380562999999993,4.9815646914011555
-0.8068701,1.8886328999999993,4.983733172546869
-0.8068701,2.0392094999999992,4.988820332817552
-0.8068701,2.189786099999999,4.9940160090160965
-0.8068701,2.340362699999999,4.9975055014327125
-0.8068701,2.490939299999999,4.999190154885309
-0.8068701,2.641515899999999,4.999795239088537
-0.8068701,2.792092499999999,4.999959680185908
-0.8068701,2.942669099999999,4.9999938167562465
-0.8068701,3.093245699999999,5.0
-0.8068701,3.243822299999999,5.0
-0.8068701,3.3943988999999988,5.0
-0.8068701,3.5449754999999987,5.0
-0.8068701,3.6955520999999987,5.0
-0.8068701,3.8461286999999986,5.0
-0.8068701,3.9967052999999986,5.0
-0.8068701,4.1472818999999985,5.0
-0.8068701,4.2978584999999985,5.0
-0.8068701,4.448435099999999,5.0
-0.8068701,4.5990117,5.0
-0.6725819,-2.7792417,4.98597814925219
-0.6725819,-2.6286651,4.984726919540864
-0.6725819,-2.4780885,4.981340919706228
-0.6725819,-2.3275119,4.974560107756165
-0.6725819,-2.1769353000000002,4.964300927279156
-0.6725819,-2.0263587000000003,4.9528967577749015
-0.6725819,-1.8757821000000001,4.943064651413386
-0.6725819,-1.7252055000000002,4.9330132124370145
-0.6725819,-1.5746289000000002,4.913516443044724
-0.6725819,-1.4240523000000003,4.871382976683344
-0.6725819,-1.2734757000000003,4.797667139886891
-0.6725819,-1.1228991000000001,4.69676479314421
-0.6725819,-0.9723225000000002,4.590600000931645
-0.6725819,-0.8217459000000003,4.510125040316103
-0.6725819,-0.6711693000000003,4.475805831086102
-0.6725819,-0.5205927000000004,4.485652941641419
-0.6725819,-0.3700161000000004,4.524734570274053
-0.6725819,-0.21943950000000045,4.582660704178093
-0.6725819,-0.0688629000000005,4.6569430111558345
-0.6725819,0.08171369999999945,4.743230416066834
-0.6725819,0.2322902999999994,4.829519189662985
-0.6725819,0.38286689999999934,4.901443749702276
-0.6725819,0.5334434999999993,4.950902705425204
-0.6725819,0.6840200999999995,4.978967873846299
-0.6725819,0.8345966999999996,4.9919539287146595
-0.6725819,0.9851732999999996,4.996097804888832
-0.6725819,1.1357498999999995,4.994704529162773
-0.6725819,1.2863264999999995,4.988677720336484
-0.6725819,1.4369030999999994,4.979087730620111
-0.6725819,1.5874796999999994,4.969606112538241
-0.6725819,1.7380562999999993,4.965564032971267
-0.6725819,1.8886328999999993,4.9696106924407015
-0.6725819,2.0392094999999992,4.979113804822777
-0.6725819,2.189786099999999,4.988820433035011
-0.6725819,2.340362699999999,4.995339663135844
-0.6725819,2.490939299999999,4.998487010138331
-0.6725819,2.641515899999999,4.999617456254919
-0.6725819,2.792092499999999,4.999924672670318
-0.6725819,2.942669099999999,4.999988448179854
-0.6725819,3.093245699999999,5.0
-0.6725819,3.243822299999999,5.0
-0.6725819,3.3943988999999988,5.0
-0.6725819,3.5449754999999987,5.0
-0.6725819,3.6955520999999987,5.0
-0.6725819,3.8461286999999986,5.0
-0.6725819,3.9967052999999986,5.0
-0.6725819,4.1472818999999985,5.0
-0.6725819,4.2978584999999985,5.0
-0.6725819,4.448435099999999,5.0
-0.6725819,4.5990117,5.0
-0.5382936999999999,-2.7792417,4.965602437280648
-0.5382936999999999,-2.6286651,4.96331100272179
-0.5382936999999999,-2.4780885,4.957792536607113
-0.5382936999999999,-2.3275119,4.947699479831566
-0.5382936999999999,-2.1769353000000002,4.933506675512184
-0.5382936999999999,-2.0263587000000003,4.919553876366374
-0.5382936999999999,-1.8757821000000001,4.911658800653827
-0.5382936999999999,-1.7252055000000002,4.910403813035392
-0.5382936999999999,-1.5746289000000002,4.906184508878898
-0.5382936999999999,-1.4240523000000003,4.882471629056615
-0.5382936999999999,-1.2734757000000003,4.826141253673985
-0.5382936999999999,-1.1228991000000001,4.7390221275662645
-0.5382936999999999,-0.9723225000000002,4.643261072964137
-0.5382936999999999,-0.8217459000000003,4.5727738565064735
-0.5382936999999999,-0.6711693000000003,4.551862489022577
-0.5382936999999999,-0.5205927000000004,4.578819858974954
-0.5382936999999999,-0.3700161000000004,4.632609782135523
-0.5382936999999999,-0.21943950000000045,4.694390851548026
-0.5382936999999999,-0.0688629000000005,4.758157536287193
-0.5382936999999999,0.08171369999999945,4.823298667030164
-0.5382936999999999,0.2322902999999994,4.885123660116805
-0.5382936999999999,0.38286689999999934,4.935497381062189
-0.5382936999999999,0.5334434999999993,4.969296612171702
-0.5382936999999999,0.6840200999999995,4.987653651056226
-0.5382936999999999,0.8345966999999996,4.995358423679028
-0.5382936999999999,0.9851732999999996,4.996660391788041
-0.5382936999999999,1.1357498999999995,4.992954978053852
-0.5382936999999999,1.2863264999999995,4.983683240342808
-0.5382936999999999,1.4369030999999994,4.969604539740864
-0.5382936999999999,1.5874796999999994,4.955783076451027
-0.5382936999999999,1.7380562999999993,4.949896656921897
-0.5382936999999999,1.8886328999999993,4.95578395492444
-0.5382936999999999,2.0392094999999992,4.96961078626903
-0.5382936999999999,2.189786099999999,4.983733826046793
-0.5382936999999999,2.340362699999999,4.993219249873425
-0.5382936999999999,2.490939299999999,4.997798612740867
-0.5382936999999999,2.641515899999999,4.999443402135192
-0.5382936999999999,2.792092499999999,4.999890399382026
-0.5382936999999999,2.942669099999999,4.999983192200865
-0.5382936999999999,3.093245699999999,5.0
-0.5382936999999999,3.243822299999999,5.0
-0.5382936999999999,3.3943988999999988,5.0
-0.5382936999999999,3.5449754999999987,5.0
-0.5382936999999999,3.6955520999999987,5.0
-0.5382936999999999,3.8461286999999986,5.0
-0.5382936999999999,3.9967052999999986,5.0
-0.5382936999999999,4.1472818999999985,5.0
-0.5382936999999999,4.2978584999999985,5.0
-0.5382936999999999,4.448435099999999,5.0
-0.5382936999999999,4.5990117,5.0
-0.4040055,-2.7792417,4.9324251383297435
-0.4040055,-2.6286651,4.928288692812603
-0.4040055,-2.4780885,4.919979223486922
-0.4040055,-2.3275119,4.907305457806954
-0.4040055,-2.1769353000000002,4.89175191337629
-0.4040055,-2.0263587000000003,4.878389075913642
-0.4040055,-1.8757821000000001,4.8736218454355225
-0.4040055,-1.7252055000000002,4.878872574321744
-0.4040055,-1.5746289000000002,4.885564405504732
-0.4040055,-1.4240523000000003,4.877709336678204
-0.4040055,-1.2734757000000003,4.84184367103196
-0.4040055,-1.1228991000000001,4.778229495900761
-0.4040055,-0.9723225000000002,4.705790729759974
-0.4040055,-0.8217459000000003,4.654628342540489
-0.4040055,-0.6711693000000003,4.647172284025771
-0.4040055,-0.5205927000000004,4.682166056187363
-0.4040055,-0.3700161000000004,4.738496296106095
-0.4040055,-0.21943950000000045,4.795307200643556
-0.4040055,-0.0688629000000005,4.845213371279572
-0.4040055,0.08171369999999945,4.889706148952487
-0.4040055,0.2322902999999994,4.929203240774612
-0.4040055,0.38286689999999934,4.960691360240771
-0.4040055,0.5334434999999993,4.981624317564155
-0.4040055,0.6840200999999995,4.992798415760382
-0.4040055,0.8345966999999996,4.997130215107875
-0.4040055,0.9851732999999996,4.996928349620311
-0.4040055,1.1357498999999995,4.992196254570452
-0.4040055,1.2863264999999995,4.981547490273966
-0.4040055,1.4369030999999994,4.965562981533706
-0.4040055,1.5874796999999994,4.949896397291431
-0.4040055,1.7380562999999993,4.943225262718604
-0.4040055,1.8886328999999993,4.949895813721721
-0.4040055,2.0392094999999992,4.965561890248987
-0.4040055,2.189786099999999,4.981561608935756
-0.4040055,2.340362699999999,4.992303966800748
-0.4040055,2.490939299999999,4.997485862832763
-0.4040055,2.641515899999999,4.999343014625158
-0.4040055,2.792092499999999,4.999844032239482
-0.4040055,2.942669099999999,4.999943833845896
-0.4040055,3.093245699999999,4.999957035960758
-0.4040055,3.243822299999999,4.999952255022104
-0.4040055,3.3943988999999988,4.999951757838084
-0.4040055,3.5449754999999987,4.999957751646555
-0.4040055,3.6955520999999987,4.999969021158871
-0.4040055,3.8461286999999986,4.999981421735925
-0.4040055,3.9967052999999986,4.999991027617802
-0.4040055,4.1472818999999985,4.999996543967107
-0.4040055,4.2978584999999985,4.999998945220858
-0.4040055,4.448435099999999,4.999999746758665
-0.4040055,4.5990117,4.999999945559369
-0.26971729999999994,-2.7792417,4.892353121268665
-0.26971729999999994,-2.6286651,4.8847300597196135
-0.26971729999999994,-2.4780885,4.871931992790206
-0.26971729999999994,-2.3275119,4.857175895790293
-0.26971729999999994,-2.1769353000000002,4.84409184611349
-0.26971729999999994,-2.0263587000000003,4.83684383886675
-0.26971729999999994,-1.8757821000000001,4.838509049071137
-0.26971729999999994,-1.7252055000000002,4.8482546360252075
